Unique_ID,Result 1,Result 2
78,0.27983197569847107,0.4541712701320648
79,0.2633476257324219,0.3884901702404022
80,0.12274619936943054,0.3730315566062927
81,0.39969485998153687,0.1787208616733551
82,0.3967897891998291,0.42943674325942993
83,0.37109801173210144,0.2892114818096161
84,0.2438805103302002,0.2057146579027176
85,0.3134525716304779,0.27482473850250244
86,0.20750313997268677,0.2719700336456299
87,0.3727508783340454,0.4455052316188812
88,0.34078261256217957,0.15784521400928497
89,0.3250994086265564,0.2181529700756073
90,0.4669373035430908,0.31803813576698303
91,0.4025709927082062,0.25404593348503113
92,-0.07208923995494843,0.08692628145217896
93,0.33177486062049866,0.23812885582447052
94,0.11595476418733597,0.2349322885274887
95,0.44045349955558777,0.3037315607070923
96,0.10353623330593109,0.284965455532074
97,0.18316949903964996,0.4390961825847626
98,0.31574583053588867,0.34428146481513977
99,0.3367539942264557,0.364103764295578
100,0.41219523549079895,0.2879581153392792
101,0.3979640603065491,0.24072064459323883
102,0.38650599122047424,0.33603399991989136
103,0.43129053711891174,0.3590192198753357
104,0.5430911183357239,0.42353174090385437
105,0.2593689560890198,0.28475460410118103
106,0.03475436568260193,0.06556934863328934
107,0.2693391740322113,0.24790216982364655
108,0.05794787034392357,0.03333119675517082
109,0.1620595008134842,0.36601412296295166
110,0.29923588037490845,0.343668669462204
111,0.45096200704574585,0.32122260332107544
112,0.10638419538736343,0.0861881747841835
113,0.21849235892295837,0.4125506579875946
114,0.4148763418197632,0.4783006012439728
115,0.45704934000968933,0.39377209544181824
116,0.2056625932455063,0.1251915544271469
117,0.2869788110256195,0.2893039286136627
118,0.42728590965270996,0.5843504071235657
119,0.3962840139865875,0.35330283641815186
120,0.45123255252838135,0.3347759246826172
121,0.3200640380382538,0.30815377831459045
122,0.4436056911945343,0.43842455744743347
123,0.38812392950057983,0.2537698447704315
124,0.26310986280441284,0.41944876313209534
125,0.33716216683387756,0.40214458107948303
126,0.4127117395401001,0.4538154602050781
127,0.36085832118988037,0.2718260586261749
128,0.14785422384738922,0.2329457551240921
129,0.35906556248664856,0.3022909462451935
130,0.3431030511856079,0.26768505573272705
131,0.24969767034053802,0.13656030595302582
132,-0.1408306211233139,0.2778533101081848
133,0.11442846804857254,0.22561874985694885
134,0.35586637258529663,0.45911461114883423
135,0.273853600025177,0.27616578340530396
136,0.21224398910999298,0.4355335831642151
137,0.2084416151046753,0.3121844530105591
138,0.473834753036499,0.5956259369850159
139,0.42523956298828125,0.42007139325141907
140,0.45312821865081787,0.31025704741477966
141,0.47559767961502075,0.42907172441482544
142,0.23463615775108337,0.23386617004871368
143,0.30548906326293945,0.450973778963089
144,0.3905123770236969,0.4586639702320099
145,0.32925310730934143,0.4262547492980957
146,0.5566914081573486,0.5514761209487915
147,0.5020433664321899,0.4401492178440094
148,0.10585907101631165,0.10963984578847885
149,0.29914796352386475,0.34920534491539
150,0.5003044605255127,0.4521584212779999
151,0.31625986099243164,0.2334900051355362
152,0.406923770904541,0.3301868736743927
153,0.13753977417945862,0.3549097776412964
154,0.3239412307739258,0.32610875368118286
155,0.27919965982437134,0.21800482273101807
156,0.5381424427032471,0.6162661910057068
157,0.34141603112220764,0.30729514360427856
158,0.3152410686016083,0.3186241388320923
159,0.4692986011505127,0.2852945923805237
160,0.48864269256591797,0.399770051240921
161,0.608072817325592,0.6334523558616638
162,0.2919752299785614,0.21856729686260223
163,0.1378062218427658,0.3439967632293701
164,0.15928234159946442,0.18501904606819153
165,0.47095760703086853,0.45221146941185
166,0.2258950024843216,0.11369527876377106
167,0.24729613959789276,0.23253697156906128
168,0.23030252754688263,0.312782347202301
169,0.4045250117778778,0.31105124950408936
170,0.30289426445961,0.39295247197151184
171,0.37303388118743896,0.22041229903697968
172,0.32320356369018555,0.18252265453338623
173,0.32149651646614075,0.36669838428497314
174,0.38784435391426086,0.3501777648925781
175,0.5641222596168518,0.7152928709983826
176,0.46919065713882446,0.564921498298645
177,0.3480302095413208,0.4308818280696869
178,0.15222591161727905,0.42077481746673584
179,0.7647275328636169,0.7950057983398438
180,0.2954937219619751,0.31542539596557617
181,0.6283731460571289,0.4936760663986206
182,0.33112457394599915,0.2637171745300293
183,0.4296993613243103,0.21684108674526215
184,0.5926578640937805,0.563924252986908
185,0.5269631147384644,0.47047919034957886
186,0.262551486492157,0.13225620985031128
187,0.09051017463207245,0.3246380090713501
188,0.4935644567012787,0.36705049872398376
189,0.3223259150981903,0.28241777420043945
190,0.4761779308319092,0.3223780393600464
191,0.10852290689945221,0.12238297611474991
192,0.41231825947761536,0.359917551279068
193,0.31903547048568726,0.2010631263256073
194,0.34463927149772644,0.18532627820968628
195,0.28128764033317566,0.454680472612381
196,0.2963300943374634,0.37920400500297546
197,0.32362520694732666,0.3901817500591278
198,0.2760485112667084,0.31516680121421814
199,0.48688822984695435,0.42397090792655945
200,0.22501902282238007,0.3695303499698639
201,0.23791250586509705,0.3466610014438629
202,0.3773379623889923,0.3714640438556671
203,0.18077798187732697,0.07033222168684006
204,0.352922648191452,0.2631288170814514
205,0.20251640677452087,0.3091411888599396
206,0.5506821274757385,0.4143846035003662
207,0.41899019479751587,0.41746920347213745
208,0.4143538773059845,0.29076364636421204
209,0.1074335128068924,0.10230941325426102
210,0.309435099363327,0.27809783816337585
211,0.3866899311542511,0.391687273979187
212,0.17430037260055542,0.3532475531101227
213,0.2871094048023224,0.38987448811531067
214,0.35921144485473633,0.39321091771125793
215,0.2654727101325989,0.4022030532360077
216,-0.10389231890439987,0.1661185920238495
217,0.2668777406215668,0.2540793716907501
218,0.29125669598579407,0.3046828806400299
219,0.05218536779284477,0.037724629044532776
220,0.1956971287727356,0.3290276825428009
221,0.29941001534461975,0.4948105812072754
222,0.3821296691894531,0.3709593117237091
223,0.21492759883403778,0.1121717095375061
224,0.04602070152759552,-0.024992819875478745
225,0.39291244745254517,0.32947951555252075
226,0.2996637225151062,0.18217507004737854
227,0.3286752700805664,-0.059190042316913605
228,0.26311278343200684,0.2918512523174286
229,0.14484775066375732,0.27574247121810913
230,0.2799537777900696,0.4539070725440979
231,0.4751172661781311,0.2779751718044281
232,0.4020037353038788,0.38784897327423096
233,0.27121466398239136,0.30285316705703735
234,0.27521663904190063,0.4831046462059021
235,0.29627618193626404,0.4175935983657837
236,0.5349346995353699,0.5385783910751343
237,0.41581493616104126,0.45930612087249756
238,0.571790337562561,0.48798802495002747
239,0.11948556452989578,0.33451923727989197
240,0.3427121341228485,0.1114974245429039
241,0.16206850111484528,0.253145694732666
242,0.32746565341949463,0.42236098647117615
243,0.24867163598537445,0.1332034021615982
244,0.5301789045333862,0.389653742313385
245,0.4768064618110657,0.4373261630535126
246,0.229459747672081,0.2781124711036682
247,0.2208109200000763,0.23199738562107086
248,0.33144351840019226,0.49636930227279663
249,0.1653318852186203,0.18572157621383667
250,0.36881837248802185,0.25229230523109436
251,0.36129993200302124,0.3497065007686615
252,0.25468164682388306,0.13327133655548096
253,0.26269522309303284,0.2855285704135895
254,0.357547789812088,0.4565487205982208
255,0.30835258960723877,0.29765185713768005
256,0.30370426177978516,0.3631378710269928
257,0.31909462809562683,0.20035989582538605
258,0.18726439774036407,0.17732827365398407
259,0.3579820990562439,0.3976748585700989
260,0.43879812955856323,0.41466090083122253
261,0.2952936291694641,0.3477351665496826
262,0.2501143515110016,0.1989913135766983
263,0.2969142198562622,0.3871152102947235
264,0.18790626525878906,0.24695920944213867
265,0.21188019216060638,0.47897836565971375
266,0.3240109980106354,0.2704012095928192
267,0.3085578382015228,0.3818557560443878
268,0.18420007824897766,0.4620286226272583
269,0.12759514153003693,0.23559142649173737
270,0.4479895532131195,0.6194160580635071
271,0.30915728211402893,0.09066496044397354
272,0.24083039164543152,0.3897021412849426
273,0.36629751324653625,0.31302279233932495
274,0.49672240018844604,0.640667736530304
275,0.4617336392402649,0.5694626569747925
276,0.3015688359737396,0.2966618537902832
277,0.1549365222454071,0.22562620043754578
278,0.3531789183616638,0.2843810021877289
279,0.31639447808265686,0.2881917953491211
280,0.273065984249115,0.31045377254486084
281,0.37866273522377014,0.49376964569091797
282,0.24566194415092468,0.1401069164276123
283,0.425113320350647,0.46645188331604004
284,0.7681434154510498,0.7383936643600464
285,0.43239450454711914,0.3466069996356964
286,0.37140074372291565,0.46285274624824524
287,0.36919093132019043,0.19306090474128723
288,0.47844406962394714,0.3198254704475403
289,0.26629525423049927,0.32244056463241577
290,0.4638719856739044,0.6271042227745056
291,0.2818877398967743,0.2945707142353058
292,0.43975886702537537,0.49579644203186035
293,0.32937949895858765,0.4141963720321655
294,0.3689991533756256,0.33721938729286194
295,0.3009030818939209,0.2640529274940491
296,0.08631394803524017,0.28832384943962097
297,0.41736045479774475,0.32600075006484985
298,0.330331414937973,0.3576273024082184
299,0.5028841495513916,0.6708001494407654
300,0.4267367422580719,0.3945208191871643
301,0.5223253965377808,0.5630676746368408
302,0.5478032827377319,0.5224263072013855
303,0.3746262192726135,0.17674051225185394
304,0.29577457904815674,0.3764847218990326
305,0.244056835770607,0.4033363163471222
306,0.16598618030548096,0.2930046021938324
307,0.5174918174743652,0.575524091720581
308,0.47638770937919617,0.5263552069664001
309,0.21061298251152039,0.39500290155410767
310,0.15891650319099426,0.26603540778160095
311,0.3070705533027649,0.5126569271087646
312,0.33092448115348816,0.4649416208267212
313,0.5888934135437012,0.4540477395057678
314,0.020537151023745537,0.09140381217002869
315,0.23184698820114136,0.40622478723526
316,0.09530353546142578,0.2656319737434387
317,0.2538600564002991,0.449123352766037
318,0.6303423047065735,0.5975301265716553
319,0.5786390900611877,0.3495088219642639
320,0.3297628164291382,0.26559770107269287
321,0.33437153697013855,0.3450574576854706
322,0.37655913829803467,0.39373013377189636
323,0.41065457463264465,0.3553253412246704
324,0.33678993582725525,0.41850167512893677
325,0.311474472284317,0.30720871686935425
326,0.25443464517593384,0.489976167678833
327,0.46368059515953064,0.3211934268474579
328,0.5084946155548096,0.53707355260849
329,0.333439439535141,0.44148656725883484
330,0.02609485574066639,0.1977090686559677
331,0.08193577826023102,0.27438655495643616
332,0.3103276789188385,0.40326714515686035
333,0.3986797034740448,0.5287566184997559
334,0.18302112817764282,0.232147216796875
335,0.4664487838745117,0.3385326564311981
336,0.46999937295913696,0.333886057138443
337,0.2565053403377533,0.4052690267562866
338,0.45606786012649536,0.5866069197654724
339,0.3534775376319885,0.30071917176246643
340,0.2483368217945099,0.4967283010482788
341,0.09490621834993362,0.16611485183238983
342,0.33821776509284973,0.3219798803329468
343,0.1497555673122406,0.19070646166801453
344,0.38271525502204895,0.41461214423179626
345,0.4665534496307373,0.47618305683135986
346,0.38777416944503784,0.4800686240196228
347,0.10274385660886765,0.27123400568962097
348,0.3545992374420166,0.4754706919193268
349,0.4251987040042877,0.2942507863044739
350,0.6020349264144897,0.5042081475257874
351,0.19411645829677582,0.42032742500305176
352,0.24521927535533905,0.32811859250068665
353,0.12206308543682098,0.07990220934152603
354,0.271847665309906,0.29026323556900024
355,0.22594760358333588,0.3239057660102844
356,0.31071439385414124,0.23479056358337402
357,0.3709539473056793,0.238626167178154
358,0.3164958357810974,0.1940731257200241
359,0.2922285199165344,0.4637780487537384
360,0.26807957887649536,0.2785198390483856
361,0.5024135708808899,0.49185386300086975
362,0.5239136219024658,0.5076724886894226
363,0.23907195031642914,0.25660064816474915
364,0.21377921104431152,0.2733670473098755
365,0.3835122287273407,0.45763057470321655
366,0.366908997297287,0.4580996036529541
367,0.25393879413604736,0.36043813824653625
368,0.13220757246017456,0.1480121910572052
369,0.15429747104644775,0.18934345245361328
370,0.18851587176322937,0.19730591773986816
371,0.20446793735027313,0.2910126745700836
372,0.22848057746887207,0.18059588968753815
373,0.423380970954895,0.28378432989120483
374,0.4183189868927002,0.16734279692173004
375,0.3559785485267639,0.3290729522705078
376,0.2797008752822876,0.4469835162162781
377,0.5663596391677856,0.4089732766151428
378,0.29459303617477417,0.34684816002845764
379,0.5455091595649719,0.3331840932369232
380,0.30049118399620056,0.35127589106559753
381,0.41861969232559204,0.2847983241081238
382,0.3475365936756134,0.3688948154449463
383,0.4416825473308563,0.2892722487449646
384,0.261677086353302,0.31018027663230896
385,0.3842407166957855,0.35917070508003235
386,0.34791451692581177,0.28341296315193176
387,0.3362175226211548,0.3744780421257019
388,0.1796790212392807,0.18679629266262054
389,0.4332040250301361,0.42110052704811096
390,0.4694488048553467,0.36567071080207825
391,0.35635101795196533,0.476100891828537
392,0.431913822889328,0.28524473309516907
393,0.41533342003822327,0.5009812712669373
394,0.3286401331424713,0.3010302186012268
395,0.4137311577796936,0.41813787817955017
396,0.16617262363433838,0.17025348544120789
397,0.2682032585144043,0.11852990090847015
398,0.4208030700683594,0.48649296164512634
399,0.20874613523483276,0.24676571786403656
400,0.31702035665512085,0.4725450873374939
401,0.24406535923480988,0.3161599934101105
402,0.3486412763595581,0.3797285258769989
403,0.39431968331336975,0.3617333173751831
404,0.2567439079284668,0.1865912824869156
405,0.4125753343105316,0.5213748812675476
406,0.2651570737361908,0.3457353711128235
407,0.43972745537757874,0.5297683477401733
408,0.2414839118719101,0.29718005657196045
409,0.6331820487976074,0.5413228869438171
410,0.45876121520996094,0.4970954358577728
411,0.49598878622055054,0.5710903406143188
412,0.35813644528388977,0.4923267960548401
413,0.30638641119003296,0.29111048579216003
414,0.3130878508090973,0.13953940570354462
415,0.32502877712249756,0.38038185238838196
416,0.11800939589738846,0.4698069095611572
417,0.11854720115661621,0.0025037408340722322
418,0.38379746675491333,0.3085525929927826
419,0.4596439599990845,0.4710083305835724
420,0.3214951157569885,0.42044833302497864
421,-0.06181596592068672,0.31514406204223633
422,0.3866684138774872,0.4179716110229492
423,0.5810425281524658,0.5800825357437134
424,0.40858736634254456,0.35501402616500854
425,0.23634456098079681,0.29880377650260925
426,0.2071494609117508,0.2186148315668106
427,0.10348602384328842,0.35798701643943787
428,0.36338841915130615,0.389160692691803
429,0.5093038082122803,0.48596373200416565
430,0.18677648901939392,0.3269108831882477
431,0.11931104212999344,0.23023024201393127
432,0.13898082077503204,0.14593054354190826
433,0.6448920965194702,0.6878628134727478
434,0.5098217129707336,0.5103304386138916
435,0.1479107141494751,0.25267288088798523
436,0.42304956912994385,0.34533143043518066
437,0.2231213003396988,0.4007108807563782
438,0.3413609564304352,0.4575246572494507
439,0.2959739565849304,0.3281000554561615
440,0.2656889855861664,0.3304988443851471
441,0.29662761092185974,0.24602258205413818
442,0.7233188152313232,0.4757404625415802
443,0.4676268398761749,0.3667760193347931
444,0.2124708741903305,0.17145642638206482
445,0.295744389295578,0.10373598337173462
446,0.7227063775062561,0.4696584939956665
447,0.5999491810798645,0.37509840726852417
448,0.3526821434497833,0.29934754967689514
449,0.44903573393821716,0.40012168884277344
450,0.35463300347328186,0.4127315580844879
451,0.4661846458911896,0.22858785092830658
452,0.2028571516275406,0.28952574729919434
453,0.46036115288734436,0.5594817996025085
454,0.39547014236450195,0.230682373046875
455,0.14365233480930328,0.08779264241456985
456,0.31802627444267273,0.23960188031196594
457,0.2795606255531311,0.46965324878692627
458,0.30630186200141907,0.24764449894428253
459,0.49135494232177734,0.5864118933677673
460,0.4725283086299896,0.39512312412261963
461,0.2721455991268158,0.23326998949050903
462,0.31648850440979004,0.31045061349868774
463,0.2898513674736023,0.5622212290763855
464,0.26598045229911804,0.3398154377937317
465,0.24881082773208618,0.17653995752334595
466,0.32804474234580994,0.35629725456237793
467,0.4281477928161621,0.3119007349014282
468,0.3894179165363312,0.39726370573043823
469,0.31039348244667053,0.44763195514678955
470,0.4178614020347595,0.33418235182762146
471,0.44448480010032654,0.4290999472141266
472,0.6640322804450989,0.49861055612564087
473,0.4681732654571533,0.3967883586883545
474,0.38445571064949036,0.5625832676887512
475,0.3238946199417114,0.23314765095710754
476,0.31745675206184387,0.11137175559997559
477,0.6086421608924866,0.5853967666625977
478,0.3897489607334137,0.4500877559185028
479,0.3265504837036133,0.3811706602573395
480,0.08766772598028183,0.049198754131793976
481,0.31685400009155273,0.4165710508823395
482,0.4526061713695526,0.3660650849342346
483,0.42658504843711853,0.4556150436401367
484,0.4443393349647522,0.3646309971809387
485,0.4352037310600281,0.459238737821579
486,0.2088480442762375,0.09125062823295593
487,0.39336177706718445,0.4076482653617859
488,0.6990166902542114,0.48441988229751587
489,0.3804866075515747,0.4811224937438965
490,0.304629921913147,0.08788350224494934
491,0.0988202914595604,0.21905001997947693
492,0.17286092042922974,0.09052461385726929
493,0.18293723464012146,0.4392472505569458
494,0.32084521651268005,0.35490453243255615
495,0.287407785654068,0.3981541097164154
496,0.3964258134365082,0.38826000690460205
497,0.361197829246521,0.31631651520729065
498,0.13064512610435486,0.2147018164396286
499,0.24368153512477875,0.3330238461494446
500,0.35179460048675537,0.3507457971572876
501,0.1742006540298462,0.30155128240585327
502,0.36202573776245117,0.4054622948169708
503,0.3338680863380432,0.38733476400375366
504,0.3060561716556549,0.4757933020591736
505,0.4624595642089844,0.37529611587524414
506,0.1184748038649559,0.038189031183719635
507,0.2559110224246979,0.4105200171470642
508,0.45146867632865906,0.4909582734107971
509,0.49795302748680115,0.4489886462688446
510,0.4401015341281891,0.4275263845920563
511,0.4211527407169342,0.49970370531082153
512,0.33017247915267944,0.38949209451675415
513,0.27788034081459045,0.2593209445476532
514,0.27230846881866455,0.3696165084838867
515,0.20652583241462708,0.20221197605133057
516,0.3580308258533478,0.5858093500137329
517,0.37114033102989197,0.4855414927005768
518,0.30839136242866516,0.347536563873291
519,0.30859220027923584,0.20347893238067627
520,0.028312180191278458,0.1674257516860962
521,0.22889991104602814,0.29827454686164856
522,0.22723013162612915,0.17890775203704834
523,0.18203812837600708,0.211882084608078
524,0.3040727376937866,0.4475051760673523
525,0.3405984938144684,0.4384956359863281
526,0.27592602372169495,0.37120237946510315
527,0.3440571427345276,0.37869980931282043
528,0.05657213181257248,0.2585267126560211
529,0.14651550352573395,0.17302919924259186
530,0.20953655242919922,0.04574313759803772
531,0.503536581993103,0.5011544823646545
532,0.44995906949043274,0.3920036256313324
533,0.5026915669441223,0.5198633074760437
534,0.5530549883842468,0.40378043055534363
535,0.39467644691467285,0.4386829435825348
536,0.42643874883651733,0.36910131573677063
537,0.3524729013442993,0.3391397297382355
538,0.29929232597351074,0.1934618502855301
539,0.41550591588020325,0.4959747791290283
540,0.20665130019187927,0.39743295311927795
541,0.16238349676132202,0.3959186375141144
542,0.4237414002418518,0.12113294750452042
543,0.32045936584472656,0.4147133529186249
544,0.5233390927314758,0.5142133235931396
545,0.4569011926651001,0.39051949977874756
546,0.15338727831840515,0.28647956252098083
547,0.2948687672615051,0.17961665987968445
548,0.16907116770744324,0.1557449847459793
549,0.6850553750991821,0.5650467872619629
550,0.2439655363559723,0.2076537162065506
551,0.521497905254364,0.34273824095726013
552,0.5672537684440613,0.4881668984889984
553,0.37597739696502686,0.3366968631744385
554,0.45180583000183105,0.47772106528282166
555,0.3436158001422882,0.3238351345062256
556,0.4832673668861389,0.6073663830757141
557,0.11208686232566833,0.18456022441387177
558,0.4337998628616333,0.42511844635009766
559,0.48490920662879944,0.36620205640792847
560,0.006967394612729549,0.24721284210681915
561,0.29568055272102356,0.31440067291259766
562,0.3859788477420807,0.2275460958480835
563,0.2845831513404846,0.5065744519233704
564,0.17540329694747925,0.08201705664396286
565,0.3366270959377289,0.3151718080043793
566,0.02168998122215271,0.3138894736766815
567,0.39579933881759644,0.3669773042201996
568,0.3260956108570099,0.3864824175834656
569,0.2924666702747345,0.25009477138519287
570,0.5214008092880249,0.5112414360046387
571,0.5137147903442383,0.549950897693634
572,0.358112633228302,0.29560649394989014
573,0.29124924540519714,0.33791089057922363
574,0.46628841757774353,0.5583522319793701
575,0.444349467754364,0.3294966518878937
576,0.20831632614135742,0.48331233859062195
577,0.12278923392295837,0.38551151752471924
578,0.22337423264980316,0.15189886093139648
579,0.37795668840408325,0.18483145534992218
580,0.11206965893507004,0.2689662575721741
581,0.5726435780525208,0.5530282855033875
582,0.20183579623699188,0.3030666410923004
583,0.5278040170669556,0.6451777815818787
584,0.3229687511920929,0.29762399196624756
585,0.4247223734855652,0.37830352783203125
586,0.46790578961372375,0.5490179061889648
587,0.12345676124095917,0.31517529487609863
588,0.32750698924064636,0.3783929944038391
589,0.34993457794189453,0.4747021794319153
590,0.27931851148605347,0.4524051249027252
591,0.39183253049850464,0.3182980716228485
592,0.2806057631969452,0.36716896295547485
593,0.277477890253067,0.19668170809745789
594,0.4634106755256653,0.3605906665325165
595,0.2583078145980835,0.34964442253112793
596,0.2533143162727356,0.36499497294425964
597,0.2930814027786255,0.32940760254859924
598,0.3303443491458893,0.4654214680194855
599,0.429423063993454,0.2885343134403229
600,0.5799981951713562,0.5408627986907959
601,0.3110774755477905,0.24110904335975647
602,0.7586379051208496,0.6824931502342224
603,0.5732770562171936,0.6400163173675537
604,0.22403544187545776,0.3789190649986267
605,0.2873538136482239,0.41347017884254456
606,0.19487915933132172,0.29576459527015686
607,0.29654228687286377,0.38465452194213867
608,0.20211386680603027,0.28277599811553955
609,0.1572561413049698,0.20147362351417542
610,0.1441873461008072,0.4258030354976654
611,0.3077937364578247,0.3324887156486511
612,0.15891824662685394,0.12151950597763062
613,0.47047945857048035,0.47634658217430115
614,0.4886036515235901,0.5234715342521667
615,0.4762159585952759,0.5271613001823425
616,0.2945842444896698,0.4360199570655823
617,0.4935838580131531,0.5309168100357056
618,0.5577911138534546,0.5779635906219482
619,0.36504122614860535,0.46980583667755127
620,0.18274584412574768,0.13562551140785217
621,0.3454793393611908,0.31838735938072205
622,0.6242400407791138,0.5245545506477356
623,0.36178645491600037,0.21232713758945465
624,0.03661836311221123,0.17473936080932617
625,0.40771928429603577,0.6021451354026794
626,0.02407785691320896,0.008429230190813541
627,0.30196669697761536,0.4714913070201874
628,0.553674042224884,0.5500934720039368
629,0.3636574149131775,0.20808160305023193
630,0.26410093903541565,0.32532885670661926
631,0.35066452622413635,0.472229540348053
632,0.40584108233451843,0.22221487760543823
633,0.3755405843257904,0.48401257395744324
634,0.44595813751220703,0.4113141596317291
635,0.3359266519546509,0.270844042301178
636,0.36020439863204956,0.3214700520038605
637,0.07603830099105835,0.27163609862327576
638,0.33504611253738403,0.2981739342212677
639,0.4071771204471588,0.49044471979141235
640,0.35712215304374695,0.3306180238723755
641,0.5293256044387817,0.4579935669898987
642,0.3783799409866333,0.5416990518569946
643,0.5145294666290283,0.16685275733470917
644,0.3076552748680115,0.23795713484287262
645,0.30151882767677307,0.35929781198501587
646,0.3056997060775757,0.27621257305145264
647,0.2933351397514343,0.38143208622932434
648,0.230209618806839,0.061572737991809845
649,0.49196797609329224,0.3197284936904907
650,-0.0005060352268628776,0.3315487802028656
651,0.23948414623737335,0.20745065808296204
652,0.024276478216052055,0.2353188544511795
653,0.3000982105731964,0.33345597982406616
654,0.1473429799079895,0.02830159291625023
655,0.39149150252342224,0.39871740341186523
656,0.2709497809410095,0.2407112568616867
657,0.22980406880378723,0.08025350421667099
658,0.3520522713661194,0.5959135293960571
659,0.29583603143692017,0.274687260389328
660,0.1419600248336792,0.1760731339454651
661,0.40550509095191956,0.3889513611793518
662,0.31047967076301575,0.3996765911579132
663,0.6008013486862183,0.3546161651611328
664,0.4088405668735504,0.35597869753837585
665,0.5203306674957275,0.47881612181663513
666,0.2241872400045395,0.3826635181903839
667,0.4260510206222534,0.3993494510650635
668,0.11361127346754074,0.2991568148136139
669,0.5080998539924622,0.6110373139381409
670,0.26791688799858093,0.3225209414958954
671,0.3378092050552368,0.4148009717464447
672,0.031073302030563354,0.3376941978931427
673,0.28091710805892944,0.29097893834114075
674,0.29577478766441345,0.2066315859556198
675,0.1969267725944519,0.3796948492527008
676,0.4285728633403778,0.4857134521007538
677,0.4953615367412567,0.49609285593032837
678,0.44369396567344666,0.5774703025817871
679,0.21851597726345062,0.15153256058692932
680,0.6451019644737244,0.514875054359436
681,0.2877160906791687,0.2329007387161255
682,0.5483202338218689,0.5458287000656128
683,0.34159910678863525,0.24495929479599
684,0.4650455415248871,0.5123235583305359
685,0.2967466711997986,0.3498036563396454
686,0.4697052538394928,0.3967287242412567
687,0.17418339848518372,0.3249501585960388
688,0.3118249177932739,0.4508436322212219
689,0.4488861858844757,0.5253042578697205
690,0.19989676773548126,0.1709960252046585
691,0.07632365077733994,0.18170060217380524
692,0.5731730461120605,0.49737775325775146
693,0.02294079400599003,0.3015027940273285
694,0.4472804665565491,0.3638531565666199
695,0.46948593854904175,0.4306052625179291
696,0.41997772455215454,0.35720887780189514
697,0.32036229968070984,0.22816678881645203
698,0.4120592176914215,0.3357369303703308
699,0.2573273777961731,0.19450591504573822
700,0.1981295645236969,0.23871470987796783
